Abstract;Year
"A drug recognition method based on biomedical knowledge map reasoning comprises the following steps of S1 downloading the biomedical text data; S2 constructing a biomedical knowledge map; S3 constructing a drugs-target-disease relationship data set; S4 using a graph embedding method to learn graph representation; 5 training a drug discovery model based on a long-short memory neural network; S6 performing a drug identification step by using the trained model. The method of the invention is applicable to searching for potential therapeutic drugs for diseases and is not limited to diseases andtypes of drugs and has great significance to discover drugs that can be used to treat diseases from the literature.";2019
Performing an operation comprising applying one or more natural language processing (NLP) algorithms to a text transcription of a medical encounter dialogue to determine a plurality of features of the dialogue processing by a machine learning (ML) model executing on a processor the text transcription and the plurality of features of the dialogue to identify a plurality of candidate medications from a knowledge base corresponding to a first statement made by a medical professional during the medical encounter and outputting an indication of the plurality of candidate medications for display.</p>;2019
"The invention discloses a prescription recommendation method which comprises the following steps: acquiring disease condition information of a patient; matching the acquired disease condition information with a plurality of disease condition information pre-stored in a prescription knowledge base; retrieving prescription configuration information corresponding to the disease condition informationaccording to the successfully matched disease condition information; obtaining and sending the retrieved prescription configuration information to the user. According to the prescription recommendation method based on the knowledge base the disease condition information of the patient with the personalized disease is matched with the disease condition information stored in the prescription knowledge base in advance so that the accuracy of matching the disease condition information is achieved; then the prestored prescription configuration information is retrieved through the disease condition information and the quickness of acquiring the prescription configuration information is achieved; finally the prescription configuration information is sent to the user thereby achieving the pertinence and low cost of the prescription recommendation under the user terminal. The invention further discloses a prescription personalized recommendation system.";2019
Methods comprising an integrated multiscale artificial intelligence-based system that reconstructs drug- specific pharmacogenomic networks and their constituent functional sub-networks are described. The system uses features of the functional topology of the three-dimensional architecture of drug-modulated spatial contacts in chromatin space. Discovery of a drug pharmacogenomic network is made through the selection of candidate SNPs by imputation determination of the predicted causality of the SNPs using machine learning and deep learning use of the causal SNPs to probe the spatial genome as determined by chromosome conformation capture analysis combining targeted genes controlled by the same cell and tissue- specific enhancers and reconstruction of the pharmacogenomic network using diverse data sources and metrics based on the results of genome-wide association studies. Knowledge-based segmentation methods are used to deconstruct the pharmacogenomic network into its constituent efficacy and adverse event sub-networks for applications in clinical decision support drug repurposing and in silico drug discovery.;2020
Methods comprising an integrated multiscale artificial intelligence-based system that reconstructs drug- specific pharmacogenomic networks and their constituent functional sub-networks are described. The system uses features of the functional topology of the three-dimensional architecture of drug-modulated spatial contacts in chromatin space. Discovery of a drug pharmacogenomic network is made through the selection of candidate SNPs by imputation determination of the predicted causality of the SNPs using machine learning and deep learning use of the causal SNPs to probe the spatial genome as determined by chromosome conformation capture analysis combining targeted genes controlled by the same cell and tissue- specific enhancers and reconstruction of the pharmacogenomic network using diverse data sources and metrics based on the results of genome-wide association studies. Knowledge-based segmentation methods are used to deconstruct the pharmacogenomic network into its constituent efficacy and adverse event sub-networks for applications in clinical decision support drug repurposing and <i>in silico</i> drug discovery.;2020
Methods comprising an integrated multiscale artificial intelligence-based system that reconstructs drug- specific pharmacogenomic networks and their constituent functional sub-networks are described. The system uses features of the functional topology of the three-dimensional architecture of drug-modulated spatial contacts in chromatin space. Discovery of a drug pharmacogenomic network is made through the selection of candidate SNPs by imputation determination of the predicted causality of the SNPs using machine learning and deep learning use of the causal SNPs to probe the spatial genome as determined by chromosome conformation capture analysis combining targeted genes controlled by the same cell and tissue- specific enhancers and reconstruction of the pharmacogenomic network using diverse data sources and metrics based on the results of genome-wide association studies. Knowledge-based segmentation methods are used to deconstruct the pharmacogenomic network into its constituent efficacy and adverse event sub-networks for applications in clinical decision support drug repurposing and in silico drug discovery.;2020
"The invention discloses a drug recommendation method and device electronic equipment and a storage medium and relates to the field of artificial intelligence technology deep learning intelligent recommendation and knowledge maps. According to the specific implementation scheme the method comprises the steps of obtaining related information of a target object; and determining drug recommendation information for the target object based on the related information of the target object and a first model wherein the drug recommendation information comprises at least one drug the first model isa model obtained by iterative processing based on output information of a second model and the second model is used for evaluating the drug recommendation information output by the first model in iterative processing to obtain an evaluation result for the drug recommendation information.";2020
"The invention relates to an artificial intelligence technology discloses a drug recommendation method device based on artificial intelligence and related equipment and is applied to the technical field of medical informatization. The method provided by the invention comprises the following steps: acquiring current diagnosis information of a patient and acquiring symptom description from the current diagnosis information; inputting the disease description into the neural network model and generating disease information corresponding to the disease description; based on the disease information searching corresponding drugs in a preset drug knowledge base to obtain a candidate drug list; acquiring historical diagnosis information of the patient and generating a patient portrait of the patient according to the diagnosis information and the historical diagnosis information; and on the basis of the patient portrait through a keyword extraction algorithm generating a medication taboo rule of the patient and on the basis of the medication taboo rule screening medicines in the candidate medicine list to obtain a recommended medicine list. The method is used for eliminating drugs having risks for patients and the accuracy of generating drug recommendation information is improved.";2021
Methods comprising an integrated multiscale artificial intelligence-based system that reconstructs drug- specific pharmacogenomic networks and their constituent functional sub-networks are described. The system uses features of the functional topology of the three-dimensional architecture of drug-modulated spatial contacts in chromatin space. Discovery of a drug pharmacogenomic network is made through the selection of candidate SNPs by imputation determination of the predicted causality of the SNPs using machine learning and deep learning use of the causal SNPs to probe the spatial genome as determined by chromosome conformation capture analysis combining targeted genes controlled by the same cell and tissue- specific enhancers and reconstruction of the pharmacogenomic network using diverse data sources and metrics based on the results of genome-wide association studies. Knowledge-based segmentation methods are used to deconstruct the pharmacogenomic network into its constituent efficacy and adverse event sub-networks for applications in clinical decision support drug repurposing and <i>in silico</i> drug discovery.;2021
Methods comprising an integrated multiscale artificial intelligence-based system that reconstructs drug- specific pharmacogenomic networks and their constituent functional sub-networks are described. The system uses features of the functional topology of the three-dimensional architecture of drug-modulated spatial contacts in chromatin space. Discovery of a drug pharmacogenomic network is made through the selection of candidate SNPs by imputation determination of the predicted causality of the SNPs using machine learning and deep learning use of the causal SNPs to probe the spatial genome as determined by chromosome conformation capture analysis combining targeted genes controlled by the same cell and tissue- specific enhancers and reconstruction of the pharmacogenomic network using diverse data sources and metrics based on the results of genome-wide association studies. Knowledge-based segmentation methods are used to deconstruct the pharmacogenomic network into its constituent efficacy and adverse event sub-networks for applications in clinical decision support drug repurposing and in silico drug discovery.;2021
Methods comprising an integrated multiscale artificial intelligence-based system that reconstructs drug- specific pharmacogenomic networks and their constituent functional sub-networks are described. The system uses features of the functional topology of the three-dimensional architecture of drug-modulated spatial contacts in chromatin space. Discovery of a drug pharmacogenomic network is made through the selection of candidate SNPs by imputation determination of the predicted causality of the SNPs using machine learning and deep learning use of the causal SNPs to probe the spatial genome as determined by chromosome conformation capture analysis combining targeted genes controlled by the same cell and tissue- specific enhancers and reconstruction of the pharmacogenomic network using diverse data sources and metrics based on the results of genome-wide association studies. Knowledge-based segmentation methods are used to deconstruct the pharmacogenomic network into its constituent efficacy and adverse event sub-networks for applications in clinical decision support drug repurposing and <i>in silico</i> drug discovery.;2021
"The invention relates to artificial intelligence and provides a medication risk detection method based on artificial intelligence and related equipment. The method comprises the steps of obtaining patient information of a user patient according to a risk detection request and obtaining a to-be-recommended medicine according to the risk detection request; performing knowledge reasoning in a medicine knowledge base according to the patient information and the to-be-recommended medicine to obtain target information corresponding to the user patient; analyzing the target information based on a risk prediction model to obtain the medication risk degree of the to-be-recommended medication; if the medication risk degree is smaller than a preset risk degree receiving a medication recommendation amount of the to-be-recommended medication; analyzing the patient information according to the to-be-recommended medication to obtain target symptom information of the user patient; and generating prompt information of the user patient according to the to-be-recommended medicine the medicine risk degree the medicine recommendation amount and the target symptom information. According to the invention the accuracy of medication risk detection can be improved. In addition the invention also relates to a block chain technology and the prompt information can be stored in a block chain.";2021
"The invention relates to a knowledge base-based method for evaluating real-world adverse drug use in a hospital. The method comprises the steps that index data large text data and bad medication identification data of multiple patients are acquired the index data comprises biochemical indexes and the large text data comprises case texts; index data is extracted from the big text data to serve as dominant features; based on the drug knowledge base recessive features indicating adverse drug response features are obtained according to the big text data; the index data the dominant features and the recessive features are spliced according to a time sequence to obtain standardized features; and a preset machine learning model is trained by taking the standardized features as samples and the bad medication identification data as labels to obtain a bad medication evaluation model. According to the technical scheme whether adverse reactions occur after drug change of a patient and afterprimary medication of a new patient or not can be accurately predicted so that corresponding preparations are made in advance and the health of the patient is guaranteed.";2021
"The invention relates to the technical field of artificial intelligence is suitable for the field of digital medical treatment and provides a medical information processing method and device computer equipment and a storage medium and the method comprises the steps: judging whether the verification of a user is passed or not when a medicine use query request is received; if yes analyzing the medicine identification information disease symptom information and actual medicine use ratio information from the disease diagnosis result; querying the medicine description information of the medicine identification information from a medicine knowledge base; querying case medication information of the disease symptom information from a case knowledge base; determining recommended case medication information from all case medication information; generating a risk analysis result corresponding to the actual medication ratio information based on the case medication information; and displaying the medicine description information the recommended case medication information and the risk analysis result. According to the invention the effectiveness and safety of the user in the medication process can be improved. The method can also be applied to the field of block chains and the data such as the risk analysis result can be stored on the block chain.";2021
The invention relates to the technical field of artificial intelligence and digital medical treatment and discloses an online medical prescription medicine intelligent inspection method which comprises the following steps: inquiring a preset medicine knowledge base according to prescription medicine information to be detected to obtain medication conditions of the prescription medicine information to be detected judging whether the medication conditions conflict with patient inquiry information or not if conflicts exist determining that the to-be-detected prescription does not pass detection if conflicts do not exist predicting the patient inquiry information through a preset trained prescription medicine intelligent detection model to obtain scores of all medicines in a predicted prescription scoring the to-be-detected prescription through the scores of all the medicines in the predicted prescription and judging a decision result of the to-be-detected prescription according to the score of the to-be-detected prescription. The invention further provides an online medical prescription medicine intelligent inspection device equipment and a medium. According to the invention the accuracy of prescription medicine examination in an online medical system can be improved.;2021
"The embodiment of the invention belongs to the field of artificial intelligence is applied to the medical field and relates to a drug use recommendation method which comprises the following steps: when a drug recommendation instruction is received detecting pressure distribution information characteristics of drugs based on a drug monitoring sensor and obtaining a recommended drug use time period and a recommended drug dosage of a user according to the pressure distribution information characteristics; acquiring a group index parameter of the medicine based on a preset knowledge base; acquiring symptom data of the user and calculating individual index parameters of the user according to the group index parameters the symptom data the recommended medication time period and the recommended dosage; and generating a drug recommendation scheme of the user according to the individual index parameters. The invention further provides a drug use recommendation device computer equipment and a storage medium. In addition the invention also relates to a block chain technology and the drug recommendation scheme can be stored in a block chain. according to the invention accurate recommendation of drug use of the user is realized.";2021
"The invention discloses a method and a device for medical automatic question answering a storage medium and an electronic device and belongs to the technical fields of natural language processing and computer artificial intelligence. Technical problems solved by the method and the device are how to use a natural language processing technology to select a matched answer in existing question answering results for a patient and recommend the answer to a user so as to reduce workload of doctors and improve speed of question answering. Technical schemes comprise: 1 a method for medical automatic question answering; 2 a device for medical automatic question answering. The method comprises the following steps: S1 establishing a medical question answering knowledge base; S2 establishing aquestion answering model training dataset; S3 establishing a question answering model; S4 and training the question answering model and selecting an answer. The device comprises a medical question answering knowledge base establishing unit a question answering model training dataset generating unit a question answering model establishing unit and a question answering model training and answerselecting unit.";2018
The invention relates to a deep learning based intelligent skin disease auxiliary diagnosis system which comprises a classifier training unit a language model unit and an intelligent auxiliary diagnosis unit. The intelligent auxiliary diagnosis unit comprises an image acquisition module a voice interrogation module a voice recognition and keyword extraction module a probability classificationmodel a RNN condition analysis module and a fusion classifier. The classifier training unit comprises a state diagram training set under a dermatoscope a state standard database under skin lesion and dermatoscope a CNN network convolution module and a sampling and classifying module. The language model unit comprises a medical term standard library a RNN questioning management module a RNN chief complaint management module and a skin disease medical knowledge base. The auxiliary diagnosis system has advantages that by deep learning for classifying skin lesion images probable results areinferred then a pre-installed dermatoscope image and histodiagnosis tag database is retrieved for doctors' reference and accordingly accuracy in skin disease diagnosis can be greatly improved.;2018
The invention discloses a facial paralysis diagnosis system based on deep learning and a system establishing method thereof. The system comprises an image pickup device an image identifying module an image identifying database a facial paralysis medical knowledge database a question answering database a reasoning diagnosis answering module and an answer feedback module. The image pickup device is used for converting face image information of the user to an electric signal and inputs the electric signal to the image identifying module. The image identifying module utilizes the face image identifying information of the image identifying database and is used for analyzing the face image information which is input by a user for analyzing face characteristics of the user. The reasoning diagnosis answering module receives the face characteristics of the image identifying module performs searching in the facial paralysis medical knowledge database and the question answering database according to the face characteristics acquires the answer with highest credibility and transmits the answer to the answer feedback module. The answer feedback module performs feedback of the answer to the user through language characters or pictures. The facial paralysis diagnosis system settles problems of long time consumption high information accuracy determining accuracy and incapability of realizing face diagnosis in existing medical knowledge acquisition through a searching engine.;2019
"The invention discloses a hypertension question-answering system based on deep learning and a system establishing method thereof. The hypertension question-answering system comprises a voice pickup device a voice paraphrasing module a voice text library a hypertension medical knowledge base a question-answering knowledge base an inference diagnosis reply module and a reply feedback module. The voice pickup device is used for converting voice information of a user into an electric signal and inputting the electric signal into the question-answering system; the voice paraphrasing module isused for analyzing language information input by the user and analyzing question content of the user by utilizing the language information of the voice text library; the inference diagnosis reply module receives the question content of the language paraphrasing module retrieves the hypertension medical knowledge base and the question-answering knowledge base according to the question and sends areply to the reply feedback module according to a retrieval result; and the reply feedback module is used for feeding back the reply to the user through language characters or photos. The hypertension question-answering system based on deep learning solves the problems that time is consumed and information accuracy is difficult to judge when medical knowledge is obtained through a search enginein the prior art.";2019
"The invention particularly relates to a clinical data set classification method based on Chinese medical chief complaint analysis. The clinical data set classification method based on Chinese medicalchief complaint analysis comprises the steps of: using a machine learning algorithm for analyzing and mining data sets composed of various clinical examination data and chief complaint items input bydoctors and obtaining information and knowledge implied by the data sets; performing analyzing and processing according to a data source provided by a hospital information system to obtain data classification of the data group; and storing the data group into a data category corresponding to a relevant knowledge base of a clinical data center. According to the clinical data set classification method based on Chinese medical chief complaint analysis a data model is established by using a machine learning related algorithm and data sets composed of various clinical examination data and chiefcomplaint items input by doctors are analyzed and mined so that accurate classification of the data sets is realized the working efficiency of the doctors can be greatly improved and the accuracy of classification of the data sets is improved. The method is of great significance for construction of small and micro clinical data centers in hospitals.";2019
"The invention discloses an intelligent pediatric disease interrogation method based on observable diseases. The method includes the following steps that 1 a parent describes observable symptoms of achild patient through a user terminal; 2 after an intelligent robot understands the description or answer through the voice recognition and natural language understanding functions all diseases accordant with the described symptoms in a knowledge base are searched for and then sorted from high to low according to the incidence rate in national statistics to form possible disease groups; 3 the quasi disease groups are checked and a pre-diagnosis result is output or routine treatment is recommended or a dialogue tree is generated to confirm symptom questions to the parent; 4 after the parent answers the questions diseases accordant with the user's answer are further searched for to form new possible disease groups; 5 the step 3 is repeated until a pre-diagnosis result is output or conventional treatment is recommended. By using the intelligent robot to replace medical personnel for interrogation and pre-diagnosis the diagnosis and treatment efficiency can be greatly improved andthe problem of insufficient pediatric medical personnel can be solved.";2019
"The invention discloses a medical knowledge base intelligent retrieval system and method based on deep learning and the system comprises a central control system and a login unit wherein the input end of the central control system is electrically connected with the output end of the login unit and the input end of the central control system is electrically connected with the output end of a knowledge base information collection unit; the central control system is in bidirectional connection with an information processing unit in a wireless mode and the output end of the information processing unit is electrically connected with the input end of a medical knowledge base. According to the medical knowledge base intelligent retrieval system and method based on deep learning information collected by the knowledge base information collection unit is classified and sorted through the information processing unit existing information is deleted and modified at the same time the knowledge base is updated and perfected in real time the information and knowledge can be conveniently stored in the knowledge base in order and the retrieval of information and knowledge is facilitated.";2020
"The invention relates to a mobile terminal disease intelligent auxiliary diagnosis system based on deep learning. The system is provided with a mobile medical terminal and a mobile medical cloud server. The mobile medical terminal comprises a voice recognition module a character input module and a mobile medical cloud server connection interface. The mobile medical cloud server comprises an imageprocessing module a medical knowledge base and a knowledge reasoning module; and the knowledge reasoning module in the mobile medical cloud server receives a text chief statement performs knowledgereasoning on the text chief statement by utilizing the medical knowledge base to obtain a disease diagnosis result and a judgment result and feeds back the disease diagnosis result and the judgmentresult to the mobile medical terminal through the mobile medical cloud server connection interface. Diseases are input through the mobile medical terminal and transmitted to the mobile medical cloud server a medical common sense a clinical guideline and a medical knowledge base are established through the cloud storage technology and used for fuzzy matching a patient is guided to supplement disease description according to the optimal judgment result and therefore the efficiency and accuracy of disease diagnosis are improved.";2020
"A clinical decision support system (CDSS) expert system that incorporates artificial intelligence. Initially the CDSS conducts the diagnosis to detect the symptoms of corona virus. We have used ontologies to represent the clinical protocol available to combat COVID-19. Ontologies include concepts (related to medical knowledge) attributes and semantic relationships between these concepts. Ontologies helps to represent the standard medical terms accurately allows efficient knowledge sharing and reuse and supports automatic reasoning. The CDSS considers and evaluates the medical history and other medical issues/complications of the suspected patient. So once the symptoms of corona virus are confirmed in a patient the CDSS will provide the necessary recommendations/suggestions/medications based on the patient's current medical condition. Further follow-up and guidance can be provided by the tele-services integrated in the system. Through tele services the expert doctors can examine the patients and prescribe further tests/ medications in the follow-up session. 
  e-Covid Architecture   Patient/User
 Figure: E-Covid Architecture";2021
The invention relates to the technical field of rehabilitation of artificial intelligence and Internet technology and discloses an autism spectrum disorder child rehabilitation nursing system based on artificial intelligence. The system comprises an intelligent safety monitoring terminal which is used for performing safety monitoring on rehabilitation training of a patient an intelligent accompanying terminal which is used for carrying out emotion accompanying and nursing guidance on the training items of the patient an intelligent rehabilitation training terminal which is used for performing rehabilitation training and evaluation on the patient and a cloud server which is used for providing a rehabilitation nursing knowledge base providing targeted schemes for differences of different patients and assisting the nursing process fed back by the terminal. The system is based on prior rehabilitation nursing knowledge of child autism spectrum disorder rehabilitation experts voice recognition intelligent dialogue and knowledge graph artificial intelligence technologies are combined and a patient and child rehabilitation nursing system integrating rehabilitation training guidance and emotion accompanying is built.;2021
"The invention discloses a knowledge base construction method and device and relates to the technical field of artificial intelligence. A specific embodiment of the method comprises the following steps: acquiring historical inquiry statements of a plurality of users; performing event extraction on the historical inquiry statement to obtain a plurality of extraction events; and based on the extraction event and the corresponding response statement constructing a question and answer knowledge base so as to generate the response statement during inquiry of the user. According to the embodiment the efficiency and accuracy of generating the automatic response statement can be improved.";2021
"The invention discloses a medical image hospital guide and examination guide system based on artificial intelligence. The system comprises a data resource module which is used for creating and integrating medical image data resources such as a chronic disease knowledge map an image map and image professional diagnosis data; a matching module which is used for constructing a matching model and inputting the case information into the matching model for matching to obtain a multi-path fusion coarse screening recall result set; a hospital guide module which is used for extracting patient business associated features from the coarse screening recall result set to serve as data corpora sending the data corpora into a fine arrangement model and performing training and screening to obtain a result set of science popularization hospital guide knowledge risk prediction and the like; and an examination guide module which is used for extracting doctor business associated features from the coarse screening recall result set as data corpora sending the data corpora into a fine arrangement model and performing training and screening to obtain an examination guide service result set such as a professional diagnosis and treatment scheme and a diagnosis prompt. AI auxiliary recommendation and question and answer consultation for examination items treatment schemes services and the like of medical images can be realized and self-examination of patients and diagnosis of doctors can be assisted.";2021
"The embodiment of the invention relates to a method and system for searching health knowledge through voice. The method comprises the steps of: enabling a health knowledge searching system to receivefirst voice data; performing artificial intelligence voice recognition processing on the first voice data to generate a first keyword data set; performing artificial intelligence keyword classification processing on the first keyword data set to generate a first type data set set; and according to the first type data set set performing health knowledge search processing on a preset health knowledge base to generate a first search data set. According to the embodiment of the invention not only is an unnecessary input process omitted for the user but also the information filtering and screening time is saved for the user and the user experience and the information search precision are improved.";2021
"The invention discloses a real-time auxiliary diagnosis and treatment method and system based on voice diagnosis and treatment data. The method specifically comprises the following steps: collecting voice diagnosis and treatment data through voice collection equipment; uploading the voice diagnosis and treatment data to a server system; after uploading transferring the voice diagnosis and treatment data into text data through an ASR engine; building a real-time auxiliary diagnosis and treatment system based on the text data; outputting diagnosis and treatment information and real-time voice diagnosis and treatment data through the real-time auxiliary diagnosis and treatment system; and performing loop iteration optimization on the real-time auxiliary diagnosis and treatment system by using the diagnosis and treatment information and the real-time voice diagnosis and treatment data. According to the application the knowledge base is constructed based on the voice data of different doctors in the actual diagnosis and treatment scene and the doctors are assisted in better diagnosis and treatment work.";2021
The invention discloses a remote automatic diagnosis system and method for intelligent image recognition and intelligent medical reasoning. The system comprises an operation layer and a processing layer the operation layer is divided into an image uploading module a clinical symptom filling module and a feedback presentation module and the processing layer is divided into an intelligent medicalimage recognition model and an intelligent medical reasoning model. According to the method the intelligent image recognition model is constructed based on deep learning and is coupled to the intelligent reasoning model based on an expert knowledge base and a case base. According to the invention medical images and clinical medical symptoms are organically combined the accuracy of remote diagnosis is improved the problems of insufficient medical resources and the like when a part of regions face typical infectious diseases can be alleviated pre-diagnosis information can be provided for patients and the patients are guided to need correct and effective medical services.;2021
An approach is provided in which a knowledge manager processes an image using a convolutional neural network. The knowledge manager generates a pixel-level heat map of the image that includes multiple decision points corresponding to multiple pixels of the image. The knowledge manager analyzes the pixel-level heat map and detects sets of decision points that correspond to target objects. In turn the knowledge manager marks regions of the heat map corresponding to the detected sets of per-pixel decision points each of the regions indicating a location of the target objects.</p>;2017
"The invention discloses an explainable cervical cell image rapid hierarchical recognition method and system. The method comprises steps of 1) pretreating a segmented cervical cell image; 2) judging whether the pretreated cell image is a single cell and if so moving to a step 3) otherwise the image being an indivisible cell cluster and moving to a step 7); 3) calculating a cell parameter characteristic; 4) establishing a cell knowledge map reasoning judgment model and inputting the cell parameter characteristic into the model to obtain a first hierarchical result of the single cell; 5) constructing a double-flow convolution neural network model with additional domain knowledge and obtaining the second hierarchical result of the single cell based on the model; 6) obtaining a hierarchical result of the single cell in conjunction with the first hierarchical result and the second hierarchical result; and 7) constructing a double-flow convolution neural network model of cell clusters and using the model to perform hierarchical identification of the cell clusters of indivisible cell clusters.";2017
Ultrasound image recognition systems and methods and artificial intelligence training networks for such systems and methods are provided. An ultrasound data information system includes an ultrasound image recognition training network that is configured to receive ultrasound training images and to develop ultrasound image knowledge based on the received ultrasound training images. An ultrasound imaging device acquires ultrasound images of a patient and the device includes an ultrasound image recognition module. The ultrasound image recognition module is configured to receive the ultrasound image knowledge receive the acquired ultrasound images from the ultrasound imaging device and determine based on the ultrasound image knowledge whether the received ultrasound images represent a clinically desirable view of an organ or whether the clinically desirable views indicate normal function or a particular pathology. The received ultrasound images are transmitted to the ultrasound image recognition training network for further training and development of updated ultrasound image knowledge.</p>;2017
"The invention belongs to the technical field of image processing and discloses a method for deep learning of breast cancer pathological image subdivision diagnosis based on multi-stage transfer. A deep learning algorithm is used for realizing the breast cancer pathological image subdivision auxiliary diagnosis; firstly ResNet-V2-152 is improved and then two improved algorithms ResNet-Ben and ResNet-Mal are constructed and are respectively used for identifying four benign subdiseases and four malignant subdiseases in breast diseases. For meeting the data requirements up-sampling equalization and data expansion are carried out on the data before training. In the training process the multi-stage transfer learning method is combined. In the first stage of transfer a freezing layer is introduced to the algorithm to reduce the risk of over fitting; in the second stage of transfer learning knowledge sharing is carried out according to a soft transfer idea of multiple task learning parameters; finally the ResNet-Ben algorithm and the ResNet-Mal algorithm achieve about 96% of the test recognition accuracy. The problem of breast cancer pathological image recognition is solved by thedeep learning method.";2019
The invention relates to a steel rail fastener abnormity detection method capable of automatically labeling samples. According to the method the fastener samples can be automatically collected in thefastener area positioning stage to construct the training data set and the training samples do not need to be manually collected and labeled. A multi-classification recognition model integrating a knowledge base obtained based on off-line learning and an on-line learning classifier is provided and the adaptability of fastener classification to new line data is improved. According to the methoda template library is dynamically updated by utilizing the thought of online learning so that the fastener area positioning module can adapt to track images of different railway lines or different sections. In addition a deep convolutional neural network model is designed multiple convolutional layers are used for extracting image features the expression capability of the image features is higher and the image classification precision can be effectively improved. Aiming at the problem of unbalanced sample number of different types of fasteners the invention provides a random sorting strategy to reduce the influence of unbalanced sample number on the network performance.;2019
"In this work we focus our concentration upon the Jaina doctrine of syat. It is popularly known as ""Syadvada"" or ""Jaina Logic"". It is a well established fact that no judgment can be absolutely true under all circumstances excluding other judgments about the same topic. Present Knowledge Discovery And Decision Support Systems extensively use true / false arguments for giving the most logical solution. But this straightforward logic may lead to erroneous decisions. So a new decision support and knowledge discovery system incorporating Jaina logic as a multiple valued logic is developed. A survey of Jaina / Indian logic is done from the point of view of computer science.According to Jaina logic every attribute by being affirmed and denied according to different aspects may bring about seven fundamental propositions true of real subject there are no possibilities other than this.";2020
"The invention relates to an artificial intelligence-based pelvis fracture first-aid assistant decision-making system and a method. A data layer comprises an intelligent assistant decision-making knowledge base for first aid of pelvic fracture the intelligent assistant decision-making knowledge base comprises historical case data and pelvic fracture diagnosis and treatment literature data the data layer imports basic information of a patient with pelvic fracture emergency treatment creates data information of the patient with pelvic fracture emergency treatment collects vital signs test and examination results and clinical treatment measures so as to track disease changes of the patient in real time; a processing layer intelligently learns related knowledge and cases of the pelvis fracture emergency treatment extracts related literature data to expand the intelligent assistant decision-making knowledge base performs image recognition on the imaging of a patient with the pelvis fracture emergency treatment and performs semantic analysis and matching on the data analyzed by the patient with the pelvis fracture emergency treatment and the intelligent assistant decision-making knowledge base to extract decision-making suggestions; and an application layer displays relevant illness state data of the pelvic fracture emergency treatment patient first-aid intelligent assistantdecision-making suggestions and actual treatment measures and the summarized data are summarized in the data layer.";2020
"The invention relates to the field of artificial intelligence and discloses a decision model diagnosis method which comprises the steps of constructing and training a diagnosis and treatment decision model by utilizing a preset diagnosis and treatment knowledge base; acquiring multi-modal image data of a patient and identifying and classifying the multi-modal image data by using a pre-constructed image identification model to obtain focus type data of the patient; and obtaining a diagnosis and treatment result of the patient by utilizing the diagnosis and treatment decision model accordingto the information data of the patient and the focus type data. In addition the invention also relates to a blockchain technology and the privacy information of the patient can be stored in the blockchain. The invention further provides a decision model diagnosis device electronic equipment and a computer readable storage medium. The specific diagnosis and treatment result of the patient can beobtained by combining the information data of the patient and utilizing the multi-modal image data of the patient.";2020
