Ilce,OdaSayisi,BrutM2, NetM2,BulunduguKat,BinaYasi,IsınmaTipi,KatSayisi,KrediyeUygunluk,EsyaDurumu,BanyoSayisi,YapininDurumu,Takas,SatisFiyati,TapuDurumu,Cephe
Merkezefendi,3,115,95,0,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,2000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,115,3,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,4500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,140,5,32,Kombi,6,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1399000,,
Merkezefendi,4,135,130,0,2,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2850000,Kat İrtifakı,"Doğu, Batı"
Merkezefendi,3,120,105,0,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2625000,Kat İrtifakı,
Merkezefendi,4,120,110,2,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1750000,,
Merkezefendi,3,120,110,0,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2800000,,
Merkezefendi,4,145,140,3,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3600000,,
Merkezefendi,3,130,125,1,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3200000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,100,80,1,25,Soba,2,Uygun değil,Eşyalı Değil,1,İkinci El,Hayır,2000000,,Güney
Merkezefendi,5,200,180,2,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,5250000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,145,6,30,Merkezi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2299000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,140,125,2,30,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1950000,Kat İrtifakı,
Merkezefendi,4,180,150,5,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Hayır,6400000,,
Merkezefendi,3,120,110,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2850000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2500000,,
Merkezefendi,3,120,110,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1800000,,
Merkezefendi,3,120,100,3,31,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,1390000,Kat İrtifakı,"Güney, Batı"
Merkezefendi,4,150,145,3,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2200000,Kat Mülkiyeti,Güney
Merkezefendi,2,50,49,2,0,Yerden Isıtma,2,Uygun,Eşyalı,1,Sıfır,Bilinmiyor,1490000,,
Merkezefendi,4,155,145,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2550999,Kat İrtifakı,"Kuzey, Güney"
Merkezefendi,4,150,140,2,5,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,İkinci El,Hayır,3499000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,140,2,10,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,3200000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,108,100,1,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,1799000,Kat İrtifakı,
Merkezefendi,4,260,240,5,9,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,İkinci El,Hayır,5000000,,
Merkezefendi,4,150,140,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2650000,,
Merkezefendi,4,160,150,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3350000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1700000,,
Merkezefendi,3,105,100,1,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2300000,,
Merkezefendi,5,180,170,4,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,Kat Mülkiyeti,Güney
Merkezefendi,3,120,110,3,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2590000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,175,160,3,11,Kombi,5,Uygun,Eşyalı Değil,2,İkinci El,Bilinmiyor,3750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu"
Merkezefendi,3,110,100,0,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2600000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,180,160,1,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3050000,,
Merkezefendi,4,140,130,4,20,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,2100000,Kat Mülkiyeti,
Merkezefendi,4,155,145,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2800000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,140,135,0,14,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2000000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,4,140,130,0,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2850000,,
Merkezefendi,4,125,120,0,25,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1750000,Kat Mülkiyeti,
Merkezefendi,4,150,140,5,30,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1849000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,140,125,2,0,Yerden Isıtma,3,Uygun değil,Eşyalı Değil,1,Sıfır,Hayır,2500000,,
Merkezefendi,4,160,150,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4200000,Kat Mülkiyeti,
Merkezefendi,3,120,110,3,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2700000,,
Merkezefendi,3,120,110,2,0,Kombi,4,Uygun,Bilinmiyor,1,Sıfır,Evet,2700000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,100,95,1,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2750000,Kat İrtifakı,
Merkezefendi,4,150,135,1,0,Yerden Isıtma,4,Uygun,Bilinmiyor,2,Sıfır,Bilinmiyor,4100000,,
Merkezefendi,3,130,125,1,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3250000,Kat Mülkiyeti,"Güney, Doğu"
Merkezefendi,3,60,55,1,9,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1390000,Kat Mülkiyeti,
Merkezefendi,5,185,170,4,4,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,İkinci El,Evet,3400000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,150,0,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,4200000,,
Merkezefendi,4,185,165,2,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,2,Sıfır,Evet,6500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,115,100,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2600000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,125,115,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2650000,,
Merkezefendi,3,100,90,0,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Evet,1375000,,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,3,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2550000,Kat Mülkiyeti,Güney
Merkezefendi,3,65,60,1,0,Yerden Isıtma,2,Uygun,Eşyalı,1,Sıfır,Hayır,1750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,165,160,0,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,150,4,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3750000,,
Merkezefendi,4,170,165,2,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,6750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,7,165,155,2,13,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2750000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,65,55,2,0,Yerden Isıtma,2,Uygun,Eşyalı,1,Sıfır,Evet,1775000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,130,110,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3300000,Kat İrtifakı,"Kuzey, Güney, Batı"
Merkezefendi,3,115,95,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,125,115,2,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,2500000,,
Merkezefendi,3,140,135,4,20,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1880000,,
Merkezefendi,5,220,200,4,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,7000000,Kat Mülkiyeti,Güney
Merkezefendi,4,150,135,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4150000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,2,52,45,3,1,Kombi,3,Uygun değil,Eşyalı Değil,1,Sıfır,Evet,1299000,,
Merkezefendi,3,115,110,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2450000,Kat Mülkiyeti,
Merkezefendi,3,115,100,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,0,6,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2100000,,
Merkezefendi,3,120,110,1,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,2600000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,140,0,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3900000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,100,90,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2450000,Kat Mülkiyeti,
Merkezefendi,3,120,110,0,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2200000,,
Merkezefendi,3,110,100,3,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1850000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,185,165,1,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4500000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,140,135,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2850000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,3,25,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,1220000,,
Merkezefendi,3,115,105,0,15,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1549000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,140,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3000000,Kat Mülkiyeti,
Merkezefendi,4,160,150,3,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2400000,,
Merkezefendi,4,190,180,2,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,6500000,Kat Mülkiyeti,Güney
Merkezefendi,4,140,135,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3350000,Kat İrtifakı,
Merkezefendi,4,165,155,1,4,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,3125000,Kat İrtifakı,
Merkezefendi,3,120,110,0,4,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2100000,,
Merkezefendi,4,140,135,3,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Hayır,2900000,,
Merkezefendi,4,155,150,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000,Kat Mülkiyeti,
Merkezefendi,3,120,110,0,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2250000,,
Merkezefendi,4,170,160,4,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4900000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,170,150,0,0,Kombi,2,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3799000,Kat İrtifakı,"Kuzey, Güney, Doğu"
Merkezefendi,3,130,120,0,9,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1700000,,
Merkezefendi,5,140,135,0,15,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,1720000,,
Merkezefendi,4,165,150,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,5100000,Kat Mülkiyeti,
Merkezefendi,5,200,195,4,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6000000,,
Merkezefendi,4,160,155,1,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2900000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,175,160,2,0,Kombi,3,Uygun değil,Eşyalı Değil,2,Sıfır,Hayır,3750000,Kat İrtifakı,Güney
Merkezefendi,3,120,115,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,2400000,Kat Mülkiyeti,
Merkezefendi,4,150,145,3,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,1850000,,
Merkezefendi,4,207,190,3,5,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,İkinci El,Evet,6390000,Kat Mülkiyeti,
Merkezefendi,5,200,190,2,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,5000000,,
Merkezefendi,3,120,110,2,0,Kombi,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,2850000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,3,5,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,1750000,,
Merkezefendi,5,220,185,4,1,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,İkinci El,Evet,7000000,Kat Mülkiyeti,
Merkezefendi,3,120,110,1,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2100000,,
Merkezefendi,3,140,130,1,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,2,50,45,2,5,Yerden Isıtma,4,Uygun,Eşyalı,1,İkinci El,Hayır,1390000,Kat Mülkiyeti,Doğu
Merkezefendi,4,150,145,4,2,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,2550000,,
Merkezefendi,3,155,141,3,11,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2400000,Kat Mülkiyeti,
Merkezefendi,5,215,185,3,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,8500000,Kat Mülkiyeti,
Merkezefendi,3,120,110,1,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2200000,,
Merkezefendi,4,180,175,2,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,5600000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,5,170,160,0,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,6000000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,108,100,1,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2100000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,130,110,2,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,2300000,Kat Mülkiyeti,
Merkezefendi,4,130,125,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,2500000,Kat Mülkiyeti,
Merkezefendi,3,120,110,0,10,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2000000,,
Merkezefendi,4,170,165,2,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Evet,3750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,142,135,2,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3999999,Kat İrtifakı,"Güney, Doğu, Batı"
Merkezefendi,5,217,188,1,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,6750000,,
Merkezefendi,4,170,150,3,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000,Kat Mülkiyeti,
Merkezefendi,3,110,100,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2100000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,110,100,1,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1800000,,
Merkezefendi,3,120,110,1,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,130,110,0,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3200000,Kat Mülkiyeti,"Doğu, Batı"
Merkezefendi,4,160,145,1,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3550000,Kat Mülkiyeti,
Merkezefendi,3,115,95,0,5,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Hayır,1950000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,0,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1900000,,
Merkezefendi,3,120,110,1,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,1950000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,140,120,2,6,Kombi,5,Uygun,Eşyalı Değil,1,İkinci El,Evet,1650000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,155,4,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,,
Merkezefendi,3,120,110,0,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1990000,,
Merkezefendi,3,125,120,1,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2625000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,145,4,30,Kombi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2099000,Kat İrtifakı,
Merkezefendi,4,160,145,1,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,3050000,Kat Mülkiyeti,
Merkezefendi,4,170,165,2,15,Kombi,4,Uygun,Eşyalı Değil,1,İkinci El,Evet,3350000,Kat Mülkiyeti,
Merkezefendi,2,95,90,0,2,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1750000,,
Merkezefendi,4,170,165,1,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,4500000,Kat Mülkiyeti,Güney
Merkezefendi,4,155,140,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,4799000,Kat İrtifakı,"Kuzey, Batı"
Merkezefendi,3,125,115,2,0,Kombi,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,2300000,Kat Mülkiyeti,
Merkezefendi,3,120,110,2,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1950000,,
Merkezefendi,4,170,165,1,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4750000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,180,160,2,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,4350000,Kat İrtifakı,"Kuzey, Doğu"
Merkezefendi,3,120,110,2,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,2450000,,
Merkezefendi,4,180,175,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3500000,,
Merkezefendi,5,190,180,0,15,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,1720000,,
Merkezefendi,5,220,200,2,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,170,150,2,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Hayır,6000000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,140,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2880000,Kat Mülkiyeti,
Merkezefendi,3,120,110,0,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1950000,,
Merkezefendi,4,155,150,2,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Evet,4600000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,165,140,3,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3999999,Kat İrtifakı,"Güney, Batı"
Merkezefendi,3,155,150,2,0,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Evet,2750000,,
Merkezefendi,3,120,110,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2000000,,
Merkezefendi,4,160,150,1,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,3150000,Kat Mülkiyeti,Güney
Merkezefendi,4,145,140,0,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,3500000,Kat İrtifakı,"Kuzey, Güney, Batı"
Merkezefendi,3,120,110,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2000000,,
Merkezefendi,4,135,130,2,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,3250000,,
Merkezefendi,3,120,110,3,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,2200000,,
Merkezefendi,5,180,175,4,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,4250000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,170,150,4,23,Merkezi,7,Uygun,Eşyalı Değil,1,İkinci El,Hayır,2300000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,145,2,0,Kombi,7,Uygun,Eşyalı Değil,1,Sıfır,Evet,3100000,,
Merkezefendi,4,145,140,1,0,Kombi,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,4000000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,170,165,2,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,3500000,,
Merkezefendi,4,160,155,3,13,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2400000,,
Merkezefendi,4,160,155,5,0,Kombi,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,6200000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,6,200,180,3,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,5700000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,150,145,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2700000,,
Merkezefendi,3,120,110,0,12,Kombi,3,Uygun,Eşyalı Değil,1,İkinci El,Bilinmiyor,2180000,,
Merkezefendi,4,140,135,0,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,1950000,Kat Mülkiyeti,Güney
Merkezefendi,4,135,125,3,0,Yerden Isıtma,4,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3250000,Arsa,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,180,175,2,0,Kombi,4,Uygun,Eşyalı Değil,2,İkinci El,Evet,4200000,,
Merkezefendi,3,120,115,1,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,1,Sıfır,Evet,3350000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,155,150,2,0,Kombi,3,Uygun,Eşyalı Değil,2,Sıfır,Bilinmiyor,4950000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,120,110,3,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Evet,2700000,,
Merkezefendi,4,145,144,2,0,Kombi,3,Uygun,Eşyalı Değil,1,Sıfır,Bilinmiyor,4600000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,180,175,2,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,,
Merkezefendi,5,270,210,4,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,10000000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,110,100,1,0,Yerden Isıtma,2,Uygun,Eşyalı Değil,1,Sıfır,Hayır,3250000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,4,160,155,0,0,Kombi,4,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,,
Merkezefendi,4,170,160,2,0,Yerden Isıtma,5,Uygun,Eşyalı Değil,2,Sıfır,Evet,4500000,Kat Mülkiyeti,"Kuzey, Güney, Doğu, Batı"
Merkezefendi,3,110,100,1,0,Yerden Isıtma,3,Uygun,Eşyalı Değil,2,Sıfır,Hayır,2500000,Kat İrtifakı,"Kuzey, Güney, Doğu, Batı"
